SessionID,Date,ItemId,Event
279111,20140401072120.448,214716971,1
73382,20140401072120.550,214826810,1
48493,20140401072120.934,214587740,1
108391,20140401072121.128,214569210,1
73382,20140401072121.511,214826810,1
297677,20140401072121.753,214819380,1
51552,20140401072122.119,214712998,1
417639,20140401072122.248,214835062,1
375793,20140401072123.308,214684702,1
24082,20140401072123.448,214717003,1
183089,20140401072124.272,214581690,1
363937,20140401072124.300,214586983,1
44797,20140401072124.450,214694707,3
444387,20140401072124.536,214820233,1
278216,20140401072125.470,214829312,1
136976,20140401072126.145,214820458,1
33976,20140401072126.300,214577450,1
477023,20140401072127.848,214596583,1
1252,20140401072128.121,214832559,1
458397,20140401072128.497,214716997,1
173061,20140401072129.285,214821020,1
229594,20140401072130.274,214601565,1
396636,20140401072130.459,214712756,1
402677,20140401072130.625,214832655,1
136976,20140401072130.693,214820394,1
49627,20140401072131.175,214717007,1
88952,20140401072131.664,214826835,1
270707,20140401072131.901,214838366,1
14607,20140401072132.819,214690820,1
415929,20140401072133.002,214820458,1
297677,20140401072133.351,214819378,1
379608,20140401072133.526,214705087,1
173061,20140401072133.994,214819547,1
158419,20140401072134.062,214826801,1
347639,20140401072135.246,214709690,1
475101,20140401072135.487,214840599,1
475101,20140401072135.530,214840599,1
475101,20140401072135.567,214840599,1
141374,20140401072135.570,214738445,1
290834,20140401072135.822,214821277,1
438179,20140401072135.899,214685782,1
130441,20140401072136.099,214677459,1
97154,20140401072136.275,214716986,3
193299,20140401072136.900,214833782,1
173061,20140401072137.106,214829282,1
88388,20140401072137.309,214832655,1
377306,20140401072137.880,214684721,1
433717,20140401072138.789,214642254,1
452059,20140401072138.937,214717005,1
133271,20140401072139.738,214510740,1
96218,20140401072141.354,214826810,1
455154,20140401072141.664,214821030,1
417639,20140401072141.925,214835060,1
173061,20140401072141.933,214819552,1
423536,20140401072142.156,214582494,1
50959,20140401072142.803,214821017,1
278216,20140401072143.342,214578176,1
458397,20140401072143.554,214716982,1
352379,20140401072143.845,214832559,1
88388,20140401072144.238,214832655,1
18712,20140401072144.774,214826897,1
243101,20140401072144.989,214833802,1
348929,20140401072145.139,214821022,1
373231,20140401072145.656,214821285,1
185576,20140401072145.902,214819380,1
28262,20140401072146.806,214717007,1
399061,20140401072147.235,214819612,1
434879,20140401072147.970,214748287,1
50959,20140401072148.532,214821017,1
302111,20140401072148.619,214821373,1
244474,20140401072148.778,214821380,1
5131,20140401072149.111,214832653,1
46817,20140401072150.552,214716999,1
465173,20140401072150.663,214826702,1
438742,20140401072150.793,214839737,1
215744,20140401072150.958,214753691,1
143867,20140401072151.629,214646171,1
53742,20140401072151.791,214684513,1
1252,20140401072152.109,214832557,1
88109,20140401072152.186,214821015,1
379608,20140401072152.627,214820210,1
444387,20140401072153.175,214820233,1
1418,20140401072153.211,214717007,1
356036,20140401072153.379,214716945,1
40448,20140401072153.475,214684841,1
431518,20140401072154.219,214554725,1
229594,20140401072155.071,214601572,1
475101,20140401072155.271,214833800,1
475101,20140401072155.311,214833800,1
364708,20140401072155.346,214826829,1
475101,20140401072155.377,214833800,1
472904,20140401072155.717,214538985,1
203443,20140401072156.377,214835732,1
194293,20140401072156.915,214577495,3
364708,20140401072157.087,214826829,1
335051,20140401072157.209,214583874,1
88388,20140401072157.372,214832655,1
335547,20140401072158.232,214821011,1
194293,20140401072158.718,214577495,3
329701,20140401072158.972,214840597,1
136976,20140401072159.510,214820394,1
466046,20140401072159.825,214843432,1
97786,20140401072159.829,214560420,1
389577,20140401072159.938,214716984,3
389577,20140401072159.940,214716984,3
108391,20140401072200.331,214569215,1
389577,20140401072200.365,214716984,3
389577,20140401072200.517,214716984,3
437274,20140401072200.588,214821020,3
439078,20140401072200.621,214820385,1
437274,20140401072200.704,214821272,3
437274,20140401072200.739,214630042,3
399061,20140401072201.045,214601060,1
363937,20140401072201.075,214718370,1
453703,20140401072201.152,214837890,1
335547,20140401072201.292,214821011,1
49627,20140401072202.022,214838370,1
143832,20140401072202.265,214540070,1
125664,20140401072202.393,214531352,1
388229,20140401072202.473,214717860,1
424559,20140401072202.713,214594678,1
309342,20140401072203.062,214820345,1
185111,20140401072203.151,214819550,1
397721,20140401072203.833,214717007,1
133271,20140401072204.020,214510740,1
490188,20140401072204.062,214819430,1
278514,20140401072204.327,214584920,1
16601,20140401072204.461,214684160,1
9166,20140401072204.730,214829679,1
88952,20140401072204.752,214826799,1
173983,20140401072206.671,214639577,1
84029,20140401072206.737,214710309,1
435618,20140401072206.763,214826897,1
136761,20140401072206.790,214587898,1
393449,20140401072207.160,214820837,1
412879,20140401072209.503,214821272,1
339823,20140401072209.794,214585397,1
414838,20140401072209.925,214587868,1
337921,20140401072210.181,214508379,1
301192,20140401072210.250,214535465,1
136976,20140401072210.820,214744779,1
13524,20140401072210.848,214537897,1
55459,20140401072210.987,214642331,1
477357,20140401072211.364,214821026,1
36593,20140401072211.911,214691332,1
393449,20140401072212.029,214832645,1
487508,20140401072212.080,214586795,1
374564,20140401072212.429,214821022,1
11196,20140401072214.054,214601042,1
367882,20140401072214.097,214820814,1
33976,20140401072214.173,214561494,1
348418,20140401072215.043,214744528,1
301192,20140401072215.121,214535465,1
185576,20140401072215.181,214819378,1
258003,20140401072215.493,214832730,1
424927,20140401072215.756,214584920,1
335051,20140401072215.784,214820261,1
133271,20140401072216.117,214510740,1
2557,20140401072216.259,214716977,1
144558,20140401072216.341,214676580,1
425494,20140401072216.570,214705775,1
458397,20140401072216.773,214717003,1
428951,20140401072216.967,214716984,1
438742,20140401072217.367,214839744,1
479992,20140401072217.409,214691557,1
44957,20140401072218.420,214639661,1
285606,20140401072218.481,214588830,1
434299,20140401072219.131,214746339,1
49627,20140401072219.956,214716937,1
19067,20140401072220.224,214833802,1
424559,20140401072220.762,214594678,1
418279,20140401072221.227,214819380,1
19526,20140401072222.479,214716986,1
455154,20140401072222.953,214577732,1
117242,20140401072223.700,214717007,1
204287,20140401072224.257,214545575,1
240704,20140401072224.386,214832657,1
393449,20140401072224.517,214549952,1
390478,20140401072224.960,214819745,1
193299,20140401072224.978,214709807,1
277713,20140401072225.114,214820842,1
466046,20140401072225.329,214843430,1
375793,20140401072226.931,214587328,1
13524,20140401072227.016,214537888,1
249236,20140401072227.439,214567410,1
397543,20140401072227.804,214821380,1
465808,20140401072228.345,214716988,1
310096,20140401072228.488,214696361,1
233154,20140401072228.993,214555500,1
135004,20140401072229.146,214826955,1
31851,20140401072229.730,214554510,1
328882,20140401072229.916,214587898,1
90944,20140401072230.171,214820192,1
382783,20140401072230.574,214535617,1
465898,20140401072230.780,214747790,1
7699,20140401072231.191,214716941,1
229594,20140401072231.237,214596446,1
208562,20140401072231.763,214716984,1
90944,20140401072232.651,214820192,1
5831,20140401072232.694,214819547,1
438742,20140401072232.784,214839737,1
108391,20140401072233.321,214539568,1
490188,20140401072233.383,214819760,1
276979,20140401072233.651,214826705,1
362814,20140401072233.713,214612785,1
143832,20140401072234.139,214821298,1
234669,20140401072234.388,214829312,1
205031,20140401072234.860,214709645,1
53094,20140401072234.891,214677669,1
264179,20140401072235.128,214800268,1
469677,20140401072235.205,214546104,1
41474,20140401072236.017,214680465,1
399061,20140401072236.964,214819526,1
19451,20140401072237.361,214639185,1
19451,20140401072237.401,214639185,1
19451,20140401072237.442,214639185,1
388846,20140401072237.506,214556951,1
134811,20140401072237.535,214819385,1
117637,20140401072237.672,214695073,1
131119,20140401072238.358,214717005,1
146509,20140401072238.729,214586923,1
458397,20140401072238.864,214716982,1
486059,20140401072239.489,214821386,1
186132,20140401072240.171,214820218,1
88388,20140401072240.265,214820814,1
458397,20140401072240.960,214716967,1
297423,20140401072241.031,214706482,1
125664,20140401072241.190,214549952,1
170974,20140401072241.407,214578317,1
438342,20140401072241.580,214836761,1
454357,20140401072241.646,214596647,1
220038,20140401072242.327,214508287,3
397804,20140401072243.164,214708370,1
27942,20140401072243.296,214539845,1
5131,20140401072243.693,214716967,1
382783,20140401072244.412,214587650,1
257771,20140401072244.745,214632967,1
492232,20140401072244.752,214821296,3
84029,20140401072244.849,214821290,1
142528,20140401072245.332,214748336,1
13524,20140401072245.506,214537897,1
477023,20140401072246.782,214832559,1
378407,20140401072247.420,214684093,1
214701,20140401072247.593,214716928,1
108391,20140401072247.721,214838846,1
485194,20140401072247.833,214684513,1
455113,20140401072248.104,214819528,1
192332,20140401072248.759,214545935,1
296872,20140401072248.844,214691396,1
290834,20140401072249.079,214821285,1
163692,20140401072249.126,214578645,1
132594,20140401072249.455,214551913,3
297423,20140401072250.674,214509084,1
130441,20140401072251.027,214677450,1
134096,20140401072251.229,214819526,1
139982,20140401072251.295,214601197,1
19451,20140401072251.671,214508852,1
19451,20140401072251.710,214508852,1
19451,20140401072251.748,214508852,1
264179,20140401072251.840,214705147,1
142528,20140401072251.946,214748336,1
298528,20140401072252.064,214691396,1
474049,20140401072252.149,214684513,1
490188,20140401072252.233,214819762,1
128009,20140401072252.375,214684093,1
407093,20140401072252.742,214716932,1
46222,20140401072253.289,214827020,1
331951,20140401072254.642,214717007,1
434299,20140401072254.864,214539262,1
476157,20140401072255.030,214820938,1
397839,20140401072255.108,214826810,1
417639,20140401072255.271,214587752,1
55459,20140401072255.519,214710776,1
397839,20140401072256.197,214826810,1
450562,20140401072256.350,214743350,1
136976,20140401072257.168,214744779,1
84021,20140401072257.556,214821397,1
289853,20140401072257.605,214716982,1
125664,20140401072258.012,214558704,1
458397,20140401072258.362,214717003,1
295277,20140401072259.011,214703902,1
205249,20140401072259.040,214706432,1
251184,20140401072259.265,214601233,1
136976,20140401072300.113,214748287,1
49627,20140401072300.120,214716995,1
88388,20140401072300.321,214820814,1
192332,20140401072300.322,214702828,1
348929,20140401072300.950,214691255,1
378771,20140401072300.974,214691293,1
315521,20140401072301.622,214826900,3
90944,20140401072301.972,214546102,1
170974,20140401072302.422,214716067,1
373231,20140401072302.869,214553743,1
188917,20140401072302.904,214826705,1
208408,20140401072303.115,214710157,1
71202,20140401072303.560,214820237,3
71202,20140401072303.563,214819777,3
190848,20140401072303.991,214821026,1
261223,20140401072304.014,214821028,3
90944,20140401072304.385,214546102,1
236618,20140401072305.178,214537967,1
302412,20140401072305.877,214821017,1
280467,20140401072305.948,214687946,1
24082,20140401072306.417,214716928,1
69143,20140401072306.611,214844008,1
347594,20140401072306.625,214577732,1
335996,20140401072306.729,214838366,1
117242,20140401072306.961,214716928,1
347594,20140401072307.008,214706432,1
105387,20140401072307.307,214843910,1
24082,20140401072307.367,214716928,1
313481,20140401072307.420,214705147,1
129388,20140401072307.545,214601233,1
485194,20140401072307.767,214821405,1
347594,20140401072308.300,214554510,1
221364,20140401072308.358,214716973,1
98846,20140401072309.613,214826810,1
119803,20140401072309.797,214826801,1
106682,20140401072310.252,214819719,1
348418,20140401072310.589,214717742,1
36463,20140401072310.641,214840762,1
490188,20140401072310.651,214819762,1
44957,20140401072311.096,214668437,1
271657,20140401072311.912,214839737,1
117931,20140401072312.138,214748336,1
393449,20140401072312.389,214581427,1
270563,20140401072312.501,214840828,1
310096,20140401072312.784,214695350,1
200286,20140401072312.827,214832653,1
41474,20140401072313.472,214678457,1
377588,20140401072313.860,214677821,1
69192,20140401072313.895,214819378,1
251184,20140401072314.757,214601233,1
130441,20140401072315.111,214677452,1
5131,20140401072315.219,214716997,1
424559,20140401072315.234,214594678,1
13751,20140401072315.505,214819520,1
424927,20140401072315.618,214587384,1
337921,20140401072315.764,214644890,1
347594,20140401072316.001,214821011,1
455113,20140401072316.073,214832302,1
117637,20140401072316.226,214716658,1
28084,20140401072316.586,214819685,1
329371,20140401072316.981,214826893,1
279174,20140401072318.810,214601060,1
142573,20140401072319.029,214819775,1
374144,20140401072319.178,214578645,1
229594,20140401072319.220,214596435,1
201766,20140401072319.236,214712107,1
60764,20140401072319.264,214537751,1
329701,20140401072319.475,214832728,1
251184,20140401072320.056,214748336,1
14607,20140401072320.517,214838250,1
125664,20140401072320.684,214558704,1
75277,20140401072321.524,214716971,1
14607,20140401072321.632,214838252,1
454357,20140401072322.135,214596647,1
241413,20140401072322.250,214716937,1
14607,20140401072322.471,214711541,1
490188,20140401072322.507,214819762,1
166669,20140401072322.978,214652882,1
52043,20140401072323.340,214716967,1
309651,20140401072323.380,214718377,1
98268,20140401072323.702,214716984,1
51552,20140401072324.479,214589010,1
302247,20140401072325.033,214612697,1
233154,20140401072325.189,214712137,1
213722,20140401072325.424,214509219,1
119803,20140401072326.081,214826700,1
313481,20140401072326.123,214561479,1
19067,20140401072326.448,214833802,1
223229,20140401072326.529,214577732,1
355116,20140401072326.812,214819545,1
152557,20140401072327.225,214617015,1
22962,20140401072327.431,214716973,1
407093,20140401072327.626,214819468,1
200956,20140401072327.781,214835840,1
263421,20140401072327.875,214832557,1
364628,20140401072328.072,214534751,1
379608,20140401072328.463,214820210,1
152557,20140401072328.499,214617015,1
397721,20140401072328.621,214832655,1
278514,20140401072328.773,214821013,1
482671,20140401072329.516,214826816,1
69192,20140401072330.520,214819380,1
298528,20140401072330.881,214691396,1
393449,20140401072331.134,214549950,1
117637,20140401072331.592,214695073,1
145898,20140401072331.711,214821305,1
72501,20140401072332.166,214716935,1
348418,20140401072332.249,214677821,1
329371,20140401072332.313,214826891,1
302247,20140401072332.423,214533026,1
302908,20140401072333.095,214544535,1
36463,20140401072333.215,214840762,1
324924,20140401072333.930,214842352,1
261629,20140401072334.298,214826835,1
128009,20140401072334.319,214640514,1
285838,20140401072334.820,214821397,1
285838,20140401072335.600,214821397,1
111631,20140401072335.743,214709685,1
450599,20140401072335.923,214748295,1
14607,20140401072336.059,214716596,1
193432,20140401072336.295,214821026,1
485136,20140401072336.581,214820345,1
129388,20140401072336.718,214725532,1
397759,20140401072336.842,214743497,1
433886,20140401072336.948,214838263,1
51552,20140401072337.241,214712998,1
41474,20140401072337.304,214680517,1
431518,20140401072337.338,214820942,1
471554,20140401072337.411,214819393,1
50959,20140401072337.776,214821022,1
190848,20140401072338.191,214821026,1
251184,20140401072339.162,214748336,1
163692,20140401072339.174,214715625,1
36593,20140401072339.652,214691557,1
329421,20140401072339.975,214717007,1
213722,20140401072340.847,214586983,1
28084,20140401072341.039,214835660,1
195837,20140401072341.431,214820240,1
117637,20140401072341.439,214829398,1
170974,20140401072341.736,214716067,1
261332,20140401072341.930,214676469,1
240704,20140401072342.040,214716935,1
293617,20140401072342.285,214820250,1
313481,20140401072342.686,214717087,1
465898,20140401072342.983,214838503,1
401468,20140401072343.064,214587307,1
75828,20140401072343.195,214717093,1
205031,20140401072343.223,214711333,1
146509,20140401072343.585,214716924,1
329371,20140401072343.858,214826891,1
251184,20140401072343.983,214748336,1
438742,20140401072344.025,214820261,1
329701,20140401072344.523,214587800,1
13751,20140401072345.224,214819520,1
96218,20140401072345.286,214709685,1
128009,20140401072345.750,214652878,1
485194,20140401072345.841,214674433,1
393449,20140401072346.283,214716840,1
229594,20140401072346.367,214512489,1
280032,20140401072346.421,214819577,1
170974,20140401072346.720,214716067,1
258003,20140401072346.830,214832728,1
91893,20140401072346.896,214819380,1
105387,20140401072346.906,214843910,1
191406,20140401072347.027,214712544,1
69143,20140401072348.068,214691321,1
395906,20140401072348.343,214819380,1
191406,20140401072348.397,214712544,1
393449,20140401072348.412,214716789,1
236618,20140401072348.837,214663942,1
477357,20140401072349.141,214821030,1
301226,20140401072349.253,214820345,1
383572,20140401072349.264,214820261,1
435618,20140401072349.616,214826897,1
298528,20140401072349.733,214691396,1
397839,20140401072349.929,214826810,1
372281,20140401072350.450,214826955,1
318397,20140401072350.600,214551913,1
290834,20140401072350.878,214826801,1
200956,20140401072350.927,214835670,1
479992,20140401072350.949,214691552,1
397839,20140401072350.997,214826810,1
455113,20140401072351.255,214530264,1
298528,20140401072351.632,214691396,1
128009,20140401072351.642,214652880,1
426409,20140401072351.856,214819382,1
117931,20140401072351.928,214820938,1
271207,20140401072352.018,214680369,1
129388,20140401072352.035,214820392,1
251184,20140401072352.530,214748336,1
429008,20140401072352.784,214596080,1
18011,20140401072352.821,214840483,1
419054,20140401072354.214,214821397,1
117242,20140401072354.250,214716973,1
276152,20140401072354.347,214513063,1
11196,20140401072354.750,214821017,1
56862,20140401072354.875,214517880,1
374144,20140401072355.013,214836137,1
397543,20140401072355.019,214821026,1
5831,20140401072355.368,214826874,1
388229,20140401072355.378,214821392,1
329371,20140401072355.605,214826829,1
446933,20140401072355.755,214820842,1
75828,20140401072355.985,214717093,1
243101,20140401072356.444,214839697,1
425494,20140401072356.794,214515883,1
298528,20140401072356.837,214691396,1
114856,20140401072357.056,214826608,1
225228,20140401072357.638,214706113,1
328882,20140401072357.653,214839000,1
415513,20140401072357.763,214586983,1
39686,20140401072357.876,214821026,1
298528,20140401072357.966,214691396,1
298528,20140401072358.099,214691396,1
298528,20140401072358.226,214691396,1
276152,20140401072358.314,214513063,1
298528,20140401072358.583,214691396,1
298528,20140401072358.644,214691396,1
298528,20140401072358.719,214691396,1
298528,20140401072358.780,214691396,1
298528,20140401072358.880,214691396,1
365657,20140401072359.732,214819640,1
57138,20140401072359.891,214717007,1
190848,20140401072400.041,214821028,1
91893,20140401072400.200,214819464,1
251184,20140401072400.335,214819719,1
75277,20140401072400.630,214554131,1
205031,20140401072400.783,214709690,1
139982,20140401072400.991,214537747,1
309342,20140401072401.238,214819385,1
127192,20140401072401.380,214687685,1
111631,20140401072401.562,214829737,1
13524,20140401072401.845,214828867,1
23619,20140401072403.287,214821365,1
264554,20140401072403.541,214820192,1
166669,20140401072403.601,214652882,1
348841,20140401072403.640,214832657,1
144558,20140401072403.883,214839313,1
409231,20140401072403.893,214821367,1
463368,20140401072404.062,214819571,1
462303,20140401072404.311,214840483,3
402611,20140401072404.629,214545935,1
280032,20140401072404.635,214821032,1
198294,20140401072404.652,214572234,1
68679,20140401072404.983,214699207,1
83222,20140401072405.103,214821017,1
136976,20140401072406.666,214819721,1
290834,20140401072406.799,214826702,1
30291,20140401072407.034,214600502,1
90944,20140401072407.297,214702749,1
225228,20140401072407.375,214586803,1
213722,20140401072408.448,214589270,1
310096,20140401072408.519,214696348,1
87408,20140401072409.093,214586711,1
90944,20140401072409.324,214702749,1
397804,20140401072409.364,214820192,1
335699,20140401072409.903,214716930,3
379608,20140401072410.112,214791632,1
318397,20140401072410.240,214551913,1
335699,20140401072410.262,214716928,3
335699,20140401072410.278,214716930,3
431518,20140401072411.580,214820942,1
90911,20140401072411.701,214714880,1
471203,20140401072412.333,214508497,1
454357,20140401072412.687,214821367,1
256399,20140401072413.066,214820255,1
450562,20140401072413.067,214826705,1
27942,20140401072414.153,214706482,1
60764,20140401072414.371,214537753,1
329701,20140401072414.795,214587750,1
229594,20140401072414.922,214512493,1
470094,20140401072414.966,214819376,1
145898,20140401072415.347,214551630,1
42726,20140401072415.477,214550531,1
225228,20140401072415.754,214674701,1
134096,20140401072415.889,214821392,1
471554,20140401072416.469,214819640,1
193432,20140401072416.772,214821028,1
302626,20140401072417.379,214537978,1
42238,20140401072417.385,214716932,1
208562,20140401072417.658,214716928,1
186132,20140401072417.901,214748285,1
426409,20140401072418.332,214718385,1
5831,20140401072418.574,214791635,1
329371,20140401072418.590,214639479,1
12602,20140401072418.924,214819721,1
261332,20140401072418.957,214629360,1
5072,20140401072419.317,214600571,1
271207,20140401072419.613,214680369,1
382754,20140401072420.108,214840483,1
1418,20140401072420.137,214717003,1
223229,20140401072420.502,214554510,1
87363,20140401072420.700,214748336,1
337921,20140401072420.737,214587900,1
304496,20140401072421.168,214840584,1
195717,20140401072421.412,214746427,3
348418,20140401072421.680,214717742,1
136976,20140401072421.909,214748336,1
168832,20140401072421.912,214716980,1
23603,20140401072423.011,214577732,1
130441,20140401072423.065,214677452,1
203273,20140401072423.520,214819526,1
468451,20140401072424.312,214536440,1
399072,20140401072424.798,214552168,1
311202,20140401072424.968,214826705,1
295277,20140401072426.470,214541679,1
482387,20140401072426.791,214828867,1
390058,20140401072426.838,214821371,1
168958,20140401072427.588,214587898,1
280032,20140401072427.924,214677512,1
271207,20140401072428.511,214680369,1
276979,20140401072428.696,214537775,1
307978,20140401072428.739,214716935,1
158867,20140401072429.168,214696830,1
413614,20140401072429.679,214819552,1
338499,20140401072429.734,214819468,1
280162,20140401072430.117,214821277,1
462502,20140401072430.739,214554510,1
75277,20140401072430.975,214832655,1
236618,20140401072431.409,214512429,1
490188,20140401072431.763,214819760,1
280162,20140401072431.930,214587384,1
382754,20140401072431.990,214840483,1
385734,20140401072432.310,214712402,1
215744,20140401072432.623,214708370,1
203273,20140401072433.112,214791635,1
310096,20140401072434.440,214696335,1
280032,20140401072434.993,214821032,1
397804,20140401072435.030,214820237,1
123123,20140401072435.577,214839909,1
487508,20140401072435.824,214532107,1
14961,20140401072436.216,214829312,1
48952,20140401072436.440,214821011,1
33398,20140401072436.477,214717005,1
471203,20140401072436.492,214645787,1
56862,20140401072436.835,214708239,1
212803,20140401072437.022,214510854,3
28084,20140401072437.148,214836114,1
432897,20140401072438.417,214702794,1
399126,20140401072438.950,214821397,1
261629,20140401072439.087,214819408,1
190848,20140401072439.710,214819719,1
219156,20140401072440.193,214511696,1
42578,20140401072440.671,214743339,1
113256,20140401072440.685,214577732,1
302412,20140401072440.740,214821380,1
397543,20140401072440.784,214821030,1
76497,20140401072441.363,214821015,1
354223,20140401072441.363,214587384,1
198294,20140401072441.531,214832559,1
427527,20140401072441.667,214552430,1
127192,20140401072442.353,214840412,1
472708,20140401072443.274,214819721,1
293617,20140401072443.418,214557283,1
240097,20140401072443.766,214718220,1
208408,20140401072444.158,214678382,1
474002,20140401072444.679,214708370,1
429008,20140401072445.031,214596080,1
401482,20140401072446.559,214819528,1
97786,20140401072446.990,214587060,1
13751,20140401072447.004,214829282,1
91893,20140401072447.385,214819734,1
84081,20140401072447.586,214716986,1
212466,20140401072448.024,214826801,1
115394,20140401072448.305,214601040,3
115394,20140401072448.347,214601042,3
357347,20140401072449.503,214601177,1
293617,20140401072449.719,214820250,1
412409,20140401072449.768,214582487,1
139982,20140401072449.998,214537745,1
222383,20140401072450.570,214582942,1
71421,20140401072450.932,214716982,1
163692,20140401072451.168,214828826,1
425569,20140401072451.202,214826623,1
270707,20140401072451.797,214717003,1
192824,20140401072452.150,214821037,3
192824,20140401072452.245,214820415,3
307978,20140401072452.549,214716986,1
481428,20140401072452.839,214509525,1
310011,20140401072452.891,214546102,1
329701,20140401072454.330,214659294,1
455154,20140401072454.743,214829282,1
98114,20140401072454.823,214821028,1
328882,20140401072455.330,214837271,1
433886,20140401072455.398,214717007,1
181224,20140401072455.759,214530705,1
361583,20140401072455.856,214836137,1
256399,20140401072455.875,214510757,1
192077,20140401072455.922,214716982,1
486064,20140401072456.559,214743350,1
409231,20140401072456.721,214585100,1
402347,20140401072457.446,214717888,1
136976,20140401072457.598,214748336,1
412879,20140401072457.756,214706216,1
260646,20140401072458.729,214701309,1
130441,20140401072458.898,214677459,1
23603,20140401072459.704,214554510,1
271657,20140401072459.868,214685773,1
379608,20140401072500.630,214709996,1
22962,20140401072500.836,214716947,1
465808,20140401072500.912,214717001,1
133528,20140401072501.053,214826810,1
139982,20140401072501.394,214537747,1
412409,20140401072501.949,214702800,1
53742,20140401072501.998,214613925,1
60764,20140401072502.174,214591374,1
424886,20140401072502.194,214826803,1
351269,20140401072502.204,214716930,1
450617,20140401072503.054,214821380,1
105387,20140401072503.271,214843982,1
227581,20140401072503.309,214687667,1
335996,20140401072503.463,214838364,1
455113,20140401072503.738,214820248,1
357347,20140401072504.105,214601177,1
212466,20140401072504.333,214826897,1
118821,20140401072504.401,214596127,1
16748,20140401072504.952,214596647,3
16748,20140401072504.986,214828867,3
113363,20140401072505.171,214612706,1
139982,20140401072505.625,214601197,1
401482,20140401072505.688,214819528,1
474002,20140401072505.985,214708370,1
344337,20140401072506.027,214820218,1
462502,20140401072506.883,214577732,1
27942,20140401072507.005,214613893,1
289853,20140401072507.545,214716982,1
33976,20140401072507.605,214560071,1
348958,20140401072507.819,214711974,1
180926,20140401072507.914,214536302,1
168832,20140401072508.070,214716935,1
492178,20140401072508.094,214716932,1
198294,20140401072508.388,214832559,1
87363,20140401072508.425,214821011,1
354223,20140401072508.661,214561485,1
42578,20140401072508.800,214832552,1
365657,20140401072510.237,214559660,1
130441,20140401072510.302,214677459,1
163406,20140401072511.005,214716930,1
307978,20140401072511.102,214716982,1
249747,20140401072511.152,214821279,1
127114,20140401072511.478,214696434,1
240097,20140401072511.810,214820814,1
302247,20140401072511.938,214586711,1
404913,20140401072511.953,214544908,1
490531,20140401072512.917,214821373,1
412409,20140401072513.439,214836810,1
91893,20140401072513.518,214819740,1
290834,20140401072513.557,214839373,1
219156,20140401072513.885,214836962,1
466046,20140401072514.408,214843427,1
280032,20140401072514.947,214716120,1
42726,20140401072515.423,214677875,1
232939,20140401072515.908,214586825,1
43521,20140401072516.114,214581697,1
426409,20140401072516.548,214717850,1
303333,20140401072517.044,214706216,1
240413,20140401072517.453,214509000,1
303333,20140401072517.763,214572264,1
208491,20140401072517.867,214839373,1
492178,20140401072518.139,214716930,1
303333,20140401072518.345,214826810,1
303333,20140401072518.410,214774685,1
174491,20140401072518.663,214717007,1
303333,20140401072518.669,214821272,1
238038,20140401072518.761,214579400,1
303333,20140401072519.109,214827020,1
303333,20140401072519.115,214586923,1
9626,20140401072519.402,214832557,1
471554,20140401072520.086,214640893,1
337921,20140401072520.665,214644915,1
76497,20140401072520.883,214821022,1
439074,20140401072520.958,214554358,1
36593,20140401072521.352,214843687,1
491298,20140401072521.672,214554785,1
223556,20140401072521.726,214748293,1
310096,20140401072521.749,214696415,1
90944,20140401072521.841,214820938,1
404913,20140401072522.309,214544782,1
454357,20140401072522.710,214536699,1
228627,20140401072523.339,214612777,1
88109,20140401072523.424,214820842,1
412409,20140401072523.472,214836808,1
130441,20140401072523.627,214677459,1
90944,20140401072524.193,214820938,1
204287,20140401072524.431,214706441,1
486697,20140401072524.649,214550025,1
201168,20140401072524.705,214833802,1
264554,20140401072524.923,214820225,1
88952,20140401072525.231,214819721,1
156538,20140401072525.516,214821037,1
352757,20140401072525.646,214819719,1
466046,20140401072525.696,214843432,1
234777,20140401072525.852,214840762,1
434879,20140401072525.877,214820456,1
304496,20140401072526.018,214840584,1
127114,20140401072526.069,214696434,1
422846,20140401072526.331,214717888,1
207219,20140401072527.048,214691587,1
356036,20140401072527.512,214716945,1
426998,20140401072528.646,214534736,1
42578,20140401072529.065,214832552,1
9166,20140401072529.149,214601805,1
425569,20140401072529.465,214826799,1
118821,20140401072529.468,214596502,1
215406,20140401072529.767,214826835,1
380782,20140401072529.805,214826705,3
319748,20140401072529.909,214545935,1
198294,20140401072530.063,214832557,1
407684,20140401072531.130,214530264,1
319748,20140401072531.381,214545935,1
174491,20140401072531.489,214716930,1
257771,20140401072531.701,214698577,1
256603,20140401072531.752,214587650,1
24082,20140401072532.154,214716928,1
348841,20140401072532.163,214832653,1
486438,20140401072532.260,214717007,1
25271,20140401072532.358,214738464,1
108393,20140401072532.519,214535621,1
183744,20140401072532.667,214829282,1
422846,20140401072533.089,214821017,1
24082,20140401072533.138,214716928,1
280032,20140401072533.588,214821392,1
477023,20140401072534.934,214609374,1
91893,20140401072535.082,214718377,1
157033,20140401072535.217,214826874,1
407684,20140401072535.312,214819528,1
295277,20140401072535.849,214577062,1
351036,20140401072535.947,214717007,1
191412,20140401072536.107,214821296,1
260646,20140401072536.238,214538574,1
212136,20140401072536.373,214669860,1
399196,20140401072536.389,214717007,1
329421,20140401072536.682,214709741,1
412409,20140401072536.760,214537464,1
12602,20140401072537.244,214748336,1
399196,20140401072537.312,214717007,1
286511,20140401072537.446,214553936,1
175349,20140401072537.749,214833802,1
264179,20140401072538.112,214820392,1
